,record,m,n,d,f,w,s,u_bits,c_bits,overhead_bits,bpm,bps,overhead,cr,pss,snr,prd,nmse,rtime,qc_snr,qc_prd,qc_nmse,min_qc_snr,max_qc_snr,min_q,max_q,min_rng,max_rng
357,200,180,256,4,159,2539,649984,7149824,3593912,10296,7.86379589514682,5.529231488775109,0.0028648447708235483,1.9894265635886466,49.73425919295356,30.270906448364258,3.0651700496673584,0.0009395267115905881,1.5519710378721356,37.47476,1.337402,0.00017886441,33.32358932495117,48.21831512451172,1,3,4,8
358,200,192,256,4,159,2539,649984,7149824,3835224,10296,7.867319810949192,5.900489858211895,0.00268458895751591,1.8642519967542965,46.3591831071646,30.227582931518555,3.0804975032806396,0.0009489464573562145,1.5488089041318747,37.417336,1.3462725,0.00018124498,32.65460205078125,46.490135192871094,1,3,4,8
359,200,205,256,4,159,2539,649984,7149824,4066168,10296,7.812117311405489,6.255797065773927,0.0025321137739512975,1.7583690590255985,43.129117583873395,31.157686233520508,2.7676784992218018,0.0007660044357180595,1.6547632338479161,37.530853,1.3287926,0.00017656897,33.504920959472656,47.52511215209961,1,3,4,8
360,201,26,256,4,159,2539,649984,7149824,471096,10296,7.136304420274487,0.7247809176841276,0.02185541800397371,15.177000016981676,93.41108256650793,17.85051155090332,12.807796478271484,0.016403965651988983,1.5653272210620344,41.112583,0.8797733,7.740011e-05,34.03383255004883,46.09733963012695,3,6,2,4
361,201,39,256,4,159,2539,649984,7149824,699864,10296,7.067834095797861,1.0767403505317055,0.014711429649188985,10.216019112284673,90.21145135880268,16.86631202697754,14.344462394714355,0.020576363429427147,1.571706687100232,40.137287,0.9843187,9.6888325e-05,33.58243942260742,46.412498474121094,3,5,3,4
362,201,52,256,4,159,2539,649984,7149824,962232,10296,7.288090405065592,1.4803933635289483,0.010700122215848153,7.430457519600263,86.54187851337319,21.661273956298828,8.259166717529297,0.006821383256465197,1.5640207279939204,39.76935,1.0269104,0.000105454514,33.278072357177734,46.24831771850586,3,5,3,4
363,201,64,256,4,159,2539,649984,7149824,1146488,10296,7.055484442693974,1.7638711106734934,0.008980469049828695,6.2362833278673655,83.96480808478643,23.38010597229004,6.776331424713135,0.0045918673276901245,1.5639538429677489,39.200573,1.0964057,0.00012021056,33.00635528564453,46.56875991821289,2,5,3,4
364,201,77,256,4,159,2539,649984,7149824,1388280,10296,7.101067502800468,2.1358679598267036,0.007416371337194226,5.150131097473132,80.58301854702997,23.239267349243164,6.88710355758667,0.00474321935325861,1.5730360080488026,36.80452,1.444688,0.00020871233,33.177764892578125,44.638458251953125,2,4,3,5
365,201,90,256,4,159,2539,649984,7149824,1660888,10296,7.268338365935845,2.5552752067743207,0.006199093496972704,4.304820072154173,76.77022539296073,25.84654998779297,5.10120153427124,0.0026022258680313826,1.5559361001942307,37.793007,1.2892871,0.00016622613,33.42526626586914,46.31966781616211,2,4,3,4
366,201,103,256,4,159,2539,649984,7149824,1939128,10296,7.414921400903192,2.9833472823946434,0.005309603079322252,3.6871335981946523,72.87866106913961,27.155067443847656,4.3877973556518555,0.0019252768252044916,1.676955643109977,37.245285,1.3732061,0.00018856951,33.43906784057617,46.394012451171875,2,4,3,5
367,201,116,256,4,159,2539,649984,7149824,2179896,10296,7.401420597302766,3.353768708152816,0.0047231611049334465,3.27989225174045,69.51119356224713,27.753047943115234,4.095883369445801,0.0016776260454207659,1.5810314528644087,38.39787,1.2025592,0.00014461485,33.56359100341797,46.4053840637207,2,4,3,5
368,201,128,256,4,159,2539,649984,7149824,2398808,10296,7.381129381646318,3.690564690823159,0.004292131758773524,2.980573684930182,66.44941190160765,28.128328323364258,3.9226863384246826,0.0015387467574328184,1.571564838988707,37.870716,1.2778037,0.00016327821,33.55011749267578,45.96910095214844,2,4,3,5
369,201,141,256,4,159,2539,649984,7149824,2606488,10296,7.280713074617527,4.010080248129185,0.003950142874243043,2.7430872499700745,63.54472501700741,29.23280143737793,3.454298973083496,0.0011932180495932698,1.5609804729465397,37.313774,1.3624206,0.000185619,33.194915771484375,44.20962905883789,1,4,3,5
370,201,154,256,4,159,2539,649984,7149824,2838424,10296,7.259285023759226,4.36691364710516,0.0036273650448276932,2.518941497112482,60.30078502631673,29.714717864990234,3.2678651809692383,0.0010678942780941725,1.5896526810247453,37.663265,1.3086897,0.00017126687,33.347198486328125,45.27906036376953,1,4,3,5
371,201,167,256,4,159,2539,649984,7149824,3038136,10296,7.165195406744605,4.674170441118551,0.003388920048345433,2.353358769982647,57.50754144437681,29.97504425048828,3.1713757514953613,0.001005762373097241,1.554598462069407,38.197365,1.2306417,0.00015144791,33.027889251708984,47.56355285644531,1,3,3,5
372,201,180,256,4,159,2539,649984,7149824,3279000,10296,7.174740711566233,5.044739562820008,0.003139981701738335,2.180489173528515,54.13873124709084,30.26549530029297,3.06708025932312,0.0009406981989741325,1.5515509638935323,37.259792,1.3709141,0.00018794055,33.25864791870117,48.38509750366211,1,3,3,5
373,201,192,256,4,159,2539,649984,7149824,3506168,10296,7.19231652881712,5.39423739661284,0.002936539264518985,2.039213180885799,50.96147821261055,31.310585021972656,2.7193849086761475,0.0007395054562948644,1.5502109320368618,37.897198,1.2739137,0.00016228564,34.207061767578125,48.231239318847656,1,3,3,6
374,201,205,256,4,159,2539,649984,7149824,3781720,10296,7.265622148147437,5.81817398582119,0.002722570682123478,1.890627545138191,47.10750921980737,31.36643409729004,2.701956033706665,0.0007300566649064422,1.6700023761950438,37.61624,1.3157941,0.00017313141,33.00545120239258,48.36054611206055,1,3,3,5
375,202,26,256,4,159,2539,649984,7149824,497080,10296,7.529917896203836,0.7647572863332021,0.020712963708055043,14.38364850728253,93.04766103333452,19.165203094482422,11.008792877197266,0.012119353748857975,1.5599166098982096,40.502934,0.94374186,8.9064866e-05,33.3017692565918,46.22496795654297,3,6,2,5
376,202,39,256,4,159,2539,649984,7149824,739992,10296,7.473081467567486,1.1384772548247342,0.013913663931501962,9.6620287786895,89.6502067743206,18.488548278808594,11.900699615478516,0.014162665233016014,1.5645962769631299,39.945076,1.0063431,0.00010127264,33.400421142578125,46.42655944824219,3,6,3,5
377,202,52,256,4,159,2539,649984,7149824,993592,10296,7.525615778471233,1.5286407050019692,0.01036240227377032,7.195935555036675,86.10326631816392,23.082956314086914,7.012165546417236,0.004917046520859003,1.5571162467822435,39.257793,1.0892067,0.00011863714,33.63423156738281,46.50399398803711,2,5,3,5
378,202,64,256,4,159,2539,649984,7149824,1225944,10296,7.544456478928712,1.886114119732178,0.008398426029247666,5.83209673525055,82.85350800243475,24.749738693237305,5.787792682647705,0.0033498546108603477,1.5580989569425587,39.078445,1.1119304,0.0001236389,33.36369705200195,46.91767883300781,2,5,3,5
379,202,77,256,4,159,2539,649984,7149824,1474488,10296,7.542022373058214,2.268498916896416,0.006982762830216319,4.849021490849705,79.37728257366895,24.29889488220215,6.0961432456970215,0.0037162965163588524,1.559366030851379,37.677563,1.306537,0.0001707039,33.292057037353516,46.60185241699219,2,5,3,6
380,202,90,256,4,159,2539,649984,7149824,1718904,10296,7.522226598398319,2.644532788499409,0.005989863308247581,4.159524906568372,75.95879283182356,26.86442756652832,4.537101745605469,0.002058529295027256,1.5619172779843207,37.918316,1.2708203,0.00016149844,33.333797454833984,46.96105194091797,2,5,3,6
381,202,103,256,4,159,2539,649984,7149824,1983640,10296,7.585128309058302,3.0518289680976762,0.005190457945998266,3.6043959589441634,72.25610029002112,27.999557495117188,3.981273889541626,0.0015850542113184929,1.6629633540287614,37.397587,1.3493378,0.00018207126,33.111812591552734,46.99283981323242,2,4,3,6
382,202,116,256,4,159,2539,649984,7149824,2242424,10296,7.613722481020223,3.4499679992122885,0.004591459955833509,3.188435371722743,68.63665455261557,28.73334503173828,3.658749580383301,0.0013386448845267296,1.5695459849666802,37.554893,1.3251202,0.00017559437,33.19554901123047,47.76780319213867,1,4,3,7
383,202,128,256,4,159,2539,649984,7149824,2501016,10296,7.695623276880662,3.847811638440331,0.004116726962162577,2.8587677967673937,65.019894195997,29.007238388061523,3.5451769828796387,0.001256828079931438,1.574672891991213,37.620827,1.3150996,0.00017294868,32.98611831665039,46.702110290527344,1,4,3,6
384,202,141,256,4,159,2539,649984,7149824,2755640,10296,7.697339936703734,4.239550512012603,0.003736337112249786,2.5946146811629966,61.458631708976334,30.155765533447266,3.1060726642608643,0.0009647687547840178,1.585378599120304,37.725105,1.2994053,0.00016884544,33.20462417602539,46.680519104003906,1,4,3,6
385,202,154,256,4,159,2539,649984,7149824,3003448,10296,7.681334813276522,4.620802973611658,0.0034280600163545363,2.3805386342630204,57.99270023989402,30.26491355895996,3.0672857761383057,0.0009408242767676711,1.5634297379292548,37.846294,1.2814018,0.00016419902,32.91318130493164,48.3714714050293,1,4,3,8
386,202,167,256,4,159,2539,649984,7149824,3236088,10296,7.632049017365033,4.9787194761717215,0.003181619288474232,2.2094034525637127,54.73891385298435,30.71746063232422,2.911567211151123,0.000847722461912781,1.5645588848274201,38.19776,1.230586,0.0001514342,33.29744338989258,46.57320785522461,1,4,3,7
387,202,180,256,4,159,2539,649984,7149824,3477240,10296,7.608507286333202,5.349731685703032,0.0029609690444145358,2.0561778882101898,51.36607558451789,31.11578941345215,2.781060218811035,0.0007734295795671642,1.5630779948551203,37.352863,1.3563032,0.00018395584,33.37314224243164,47.79024887084961,1,4,3,8
388,202,192,256,4,159,2539,649984,7149824,3697400,10296,7.584596954181436,5.6884477156360775,0.0027846594904527506,1.9337437117974794,48.286838948762934,31.706066131591797,2.5983433723449707,0.0006751389009878039,1.688999661942944,37.49403,1.3344381,0.00017807251,33.10554122924805,47.48914337158203,1,4,4,7
389,202,205,256,4,159,2539,649984,7149824,3939992,10296,7.569701918366171,6.0616753643166605,0.002613203275539646,1.8146798267610695,44.893860324394,31.97019386291504,2.520519971847534,0.000635302159935236,1.5845063431188462,38.116806,1.2421086,0.00015428339,33.47288131713867,48.225990295410156,1,4,3,7
390,203,26,256,4,159,2539,649984,7149824,532888,10296,8.072348289756718,0.8198478731784167,0.019321133146177057,13.417123297953792,92.54683751655985,15.342005729675293,17.096202850341797,0.02922801487147808,1.5670599110890182,39.559986,1.0519634,0.00011066271,33.25376510620117,46.64392852783203,4,6,2,6
391,203,39,256,4,159,2539,649984,7149824,795672,10296,8.03538643318084,1.2241409019298937,0.012940005429372908,8.985893684834958,88.87144634609187,15.175678253173828,17.42673683166504,0.030369117856025696,1.5660590738989413,40.35254,0.9602245,9.220312e-05,32.956787109375,46.21712875366211,3,6,2,6
392,203,52,256,4,159,2539,649984,7149824,1059096,10296,8.021752961493016,1.629418570303269,0.009721498334428607,6.750874330561158,85.18710390633392,19.390108108520508,10.727402687072754,0.011507716961205006,1.5704466528259218,39.520695,1.0567329,0.00011166845,32.96654510498047,46.382198333740234,3,6,3,6
393,203,64,256,4,159,2539,649984,7149824,1302072,10296,8.012948011027964,2.003237002756991,0.007907396825981973,5.491112626644302,81.788754520391,21.1536808013916,8.756204605102539,0.00766711262986064,1.5898592539597303,39.817825,1.021195,0.00010428392,33.336185455322266,46.54220962524414,3,5,3,7
394,203,77,256,4,159,2539,649984,7149824,1569464,10296,8.027825659964297,2.414619436786136,0.006560201444569611,4.555583307422152,78.04891421103513,20.87825584411621,9.038307189941406,0.008169099688529968,1.5671426139306281,38.431164,1.1979582,0.00014351039,33.291748046875,46.770103454589844,2,5,3,8
395,203,90,256,4,159,2539,649984,7149824,1834360,10296,8.027482385891208,2.822161776289878,0.005612856800191892,3.897721276085392,74.3439838519102,23.74083137512207,6.500674247741699,0.004225876647979021,1.5698327149730176,39.076702,1.1121539,0.00012368863,30.47205924987793,46.27136993408203,2,5,3,8
396,203,103,256,4,159,2539,649984,7149824,2093016,10296,8.003364982008819,3.2201038794801105,0.004919217053285785,3.416038864490286,70.72632836836263,25.192413330078125,5.500209808349609,0.0030252309516072273,1.6716818329878156,37.925755,1.2697326,0.0001612221,33.1787223815918,47.0189323425293,2,5,3,7
397,203,116,256,4,159,2539,649984,7149824,2348088,10296,7.972484415531501,3.6125320007877115,0.004384844179604853,3.0449557256797872,67.15879999283898,26.399545669555664,4.786551475524902,0.002291107317432761,1.5584769160486762,38.67307,1.1650552,0.00013573538,33.29299545288086,46.554168701171875,2,5,3,7
398,203,128,256,4,159,2539,649984,7149824,2599608,10296,7.998990744387554,3.999495372193777,0.003960597136183609,2.7503469753901357,63.64095116187475,26.2003231048584,4.897605895996094,0.0023986543528735638,1.5832093670032918,38.628662,1.1710263,0.00013713028,32.818214416503906,47.01146697998047,2,4,3,8
399,203,141,256,4,159,2539,649984,7149824,2853464,10296,7.9705920966259685,4.390052678219772,0.0036082459775206555,2.505664693859814,60.090430198002075,27.628177642822266,4.155191898345947,0.0017265620408579707,1.570250982884318,37.98914,1.2605001,0.00015888605,33.03922653198242,46.48116683959961,2,4,3,7
400,203,154,256,4,159,2539,649984,7149824,3139352,10296,8.028910042301142,4.82989119732178,0.0032796577128018775,2.277484015809632,56.09189820616563,28.458768844604492,3.7762560844421387,0.0014260109746828675,1.5740323120262472,38.39013,1.2036313,0.00014487283,33.22432327270508,46.757694244384766,2,4,3,7
401,203,167,256,4,159,2539,649984,7149824,3415288,10296,8.054677568848126,5.254418570303269,0.0030146798747279877,2.0934761577940133,52.232558451788464,29.24456024169922,3.4496254920959473,0.0011899915989488363,1.5711342941503967,38.35841,1.2080348,0.00014593481,32.61700439453125,46.837257385253906,2,4,3,8
402,203,180,256,4,159,2539,649984,7149824,3664024,10296,8.017207124414686,5.6370987593540764,0.002810025261843263,1.9513583972157387,48.75364764223567,29.743749618530273,3.25696063041687,0.0010607792064547539,1.5809376321267334,38.405426,1.2015132,0.0001443634,33.65330505371094,46.77092742919922,2,4,3,7
403,203,192,256,4,159,2539,649984,7149824,3922328,10296,8.04599908100302,6.034499310752265,0.002624971700479919,1.8228521429110467,45.14091535679759,29.6436824798584,3.2946996688842773,0.0010855045402422547,1.6717214791569863,37.964417,1.2640929,0.00015979311,33.52465057373047,46.787879943847656,2,4,3,7
404,203,205,256,4,159,2539,649984,7149824,4185656,10296,8.041683397535039,6.439629283182355,0.0024598294747585564,1.7081728646596854,41.45791560743314,30.470373153686523,2.995581865310669,0.0008973511285148561,1.5633969129994512,38.663273,1.1663699,0.00013604188,31.76580238342285,46.7111930847168,1,4,3,8
405,205,26,256,4,159,2539,649984,7149824,412056,10296,6.241948677553246,0.6339479125640016,0.02498689498514765,17.35158327994253,94.23683715850908,18.551042556762695,11.815385818481445,0.013960333541035652,1.5652355060447007,37.15066,1.3882469,0.00019272296,33.58860778808594,45.363426208496094,4,5,2,4
406,205,39,256,4,159,2539,649984,7149824,660920,10296,6.6745437836418535,1.0168250295391887,0.015578284815106216,10.817987048356835,90.75613609509828,15.583162307739258,16.628068923950195,0.02764926850795746,1.57134429900907,39.765,1.0274246,0.00010556012,33.321205139160156,46.49045944213867,4,5,2,4
407,205,52,256,4,159,2539,649984,7149824,872472,10296,6.608234616899446,1.3422976565576998,0.01180095177839518,8.194903675991894,87.79729403129363,22.156387329101562,7.801543712615967,0.006086409091949463,1.5723426318727434,37.88019,1.2764102,0.00016292231,33.186241149902344,45.89381790161133,3,4,2,4
408,205,64,256,4,159,2539,649984,7149824,1046808,10296,6.44205395825128,1.61051348956282,0.00983561455395832,6.830119754529962,85.35896827670163,24.940567016601562,5.662023067474365,0.0032058507204055786,1.5647396889980882,39.429726,1.0678586,0.0001140322,33.45359420776367,46.0761604309082,3,4,2,5
409,205,77,256,4,159,2539,649984,7149824,1348216,10296,6.896139701181056,2.0742295194958644,0.007636758501605084,5.303173972123162,81.14336800458305,23.693328857421875,6.536322593688965,0.00427235197275877,1.561221393989399,38.48839,1.1900914,0.00014163175,33.51201629638672,46.33721160888672,3,4,3,5
410,205,90,256,4,159,2539,649984,7149824,1625912,10296,7.1152772307557655,2.501464651437574,0.006332446036439857,4.397423722809107,77.25941225965842,28.246891021728516,3.86950421333313,0.0014973062789067626,1.5769454101100562,40.39186,0.9558875,9.1372094e-05,33.88618850708008,46.438072204589844,3,4,3,6
411,205,103,256,4,159,2539,649984,7149824,1818744,10296,6.954591862096919,2.7981365695155573,0.005661049603462609,3.9311876767703424,74.56239482258584,29.57516098022461,3.320793867111206,0.0011027671862393618,1.6699438469950107,40.231216,0.9737314,9.481529e-05,33.328529357910156,45.821903228759766,3,4,3,5
412,205,116,256,4,159,2539,649984,7149824,2005176,10296,6.808192201654195,3.084962091374557,0.00513471136698225,3.5656840097826823,71.95489007841311,30.41252899169922,3.015598773956299,0.0009093835833482444,1.5909022130072117,36.57361,1.4836096,0.00022010972,33.49506378173828,43.11661148071289,2,3,3,6
413,205,128,256,4,159,2539,649984,7149824,2241656,10296,6.89757286333202,3.44878643166601,0.004593033007740706,3.1895277419907426,68.64739607576354,30.39679527282715,3.0210657119750977,0.0009126837830990553,1.562357089016587,37.58646,1.3203125,0.0001743225,33.37643051147461,44.09260559082031,2,3,3,5
414,205,141,256,4,159,2539,649984,7149824,2440664,10296,6.817516250045391,3.754960122095313,0.004218524139332575,2.929458540790539,65.86399889004261,31.56287384033203,2.641533851623535,0.0006977701559662819,1.5643841349519787,37.79585,1.2888651,0.00016611732,33.0299186706543,43.7082633972168,2,3,3,5
415,205,154,256,4,159,2539,649984,7149824,2732088,10296,6.987330117696404,4.203315773926743,0.003768546254732644,2.6169815906369047,61.78803841884779,32.43173599243164,2.3900835514068604,0.0005712499259971082,1.579784236848354,37.64066,1.3120997,0.00017216055,33.03761672973633,45.894142150878906,2,3,3,5
416,205,167,256,4,159,2539,649984,7149824,2977720,10296,7.022709209387448,4.581220460811343,0.0034576790295931113,2.401106887148557,58.35254126535143,32.58344268798828,2.3487019538879395,0.0005516400560736656,1.571209258167073,36.22474,1.5444111,0.00023852054,33.16612243652344,45.67930221557617,2,3,3,6
417,205,180,256,4,159,2539,649984,7149824,3315320,10296,7.2542120694936765,5.100617861362741,0.003105582568198545,2.156601474367482,53.63074671488417,33.78376007080078,2.0455589294433594,0.00041843115468509495,1.5631044360343367,38.96899,1.126031,0.00012679459,33.632137298583984,46.78654479980469,2,3,3,5
418,205,192,256,4,159,2539,649984,7149824,3550936,10296,7.284150584219509,5.463112938164632,0.0028995171977191365,2.013504045130636,50.335336925776076,34.44638442993164,1.8953120708465576,0.0003592207795009017,1.6682578739710148,39.28433,1.0858841,0.00011791444,33.16727066040039,46.91740798950195,2,3,3,5
419,205,205,256,4,159,2539,649984,7149824,3831768,10296,7.361776770189915,5.895172804253643,0.0026870102782840717,1.8659334281198654,46.407519961330514,34.71063995361328,1.8385179042816162,0.0003380148555152118,1.5636689849197867,37.609875,1.3167588,0.00017338539,33.56061935424805,45.38298797607422,2,3,3,5
420,207,26,256,4,159,2539,649984,7149824,515192,10296,7.804283939770352,0.7926225876329264,0.01998478237239709,13.877979471730928,92.79434011242795,16.70377540588379,14.6154146194458,0.021361036226153374,1.5665045450441537,40.54513,0.93916816,8.8203684e-05,33.72420120239258,46.56397247314453,3,6,2,4
421,207,39,256,4,159,2539,649984,7149824,766840,10296,7.7442158734005915,1.1797828869633713,0.013426529654165145,9.323749413176152,89.27470102760572,15.462057113647461,16.861534118652344,0.028431134298443794,1.5904014739207923,39.021667,1.1192226,0.00012526594,33.46104431152344,46.30668258666992,3,6,3,5
422,207,52,256,4,159,2539,649984,7149824,1024504,10296,7.759747932256794,1.5761987987396613,0.010049741143031164,6.978815114435863,85.67092001145762,20.64400291442871,9.285382270812988,0.008621832355856895,1.5698989508673549,39.021107,1.119295,0.00012528211,33.293819427490234,46.5341796875,2,5,3,5
423,207,64,256,4,159,2539,649984,7149824,1256824,10296,7.7344919259551,1.933622981488775,0.008192077808826057,5.688802887277773,82.42160925919295,22.365184783935547,7.616241455078125,0.005800713784992695,1.572551229037344,38.346134,1.2097433,0.00014634787,33.1827507019043,46.610347747802734,2,5,3,5
424,207,77,256,4,159,2539,649984,7149824,1525816,10296,7.804565658838995,2.3474670145726666,0.0067478647490916335,4.6859018387538205,78.65939077661213,22.803096771240234,7.241776466369629,0.005244332831352949,1.5661255961749703,38.35962,1.2078667,0.0001458942,33.30282211303711,46.88308334350586,2,5,3,6
425,207,90,256,4,159,2539,649984,7149824,1764504,10296,7.721780228436392,2.714688361559669,0.005835067531725629,4.052030485620889,75.3210148949121,25.487483978271484,5.31649923324585,0.0028265162836760283,1.5606027480680496,38.499115,1.1886233,0.00014128255,33.33122634887695,46.786922454833984,2,5,3,7
426,207,103,256,4,159,2539,649984,7149824,2020984,10296,7.727925909214315,3.109282690035447,0.0050945480023592464,3.5377934709032828,71.73379372695048,27.3917179107666,4.269863605499268,0.0018231736030429602,1.6925299291033298,38.47096,1.1924824,0.00014220143,33.32048034667969,46.67927551269531,2,4,3,6
427,207,116,256,4,159,2539,649984,7149824,2281400,10296,7.746058046203365,3.5099325521859,0.004513018322082931,3.133963355834137,68.09152225285546,28.02691650390625,3.9687533378601074,0.0015751004684716463,1.5741450220812112,37.607925,1.3170546,0.00017346331,33.11700439453125,48.309722900390625,1,4,3,7
428,207,128,256,4,159,2539,649984,7149824,2531320,10296,7.7888686490744385,3.8944343245372193,0.0040674430731792105,2.824543716321919,64.5960515951162,28.353025436401367,3.822510242462158,0.0014611586229875684,1.568101114127785,38.907455,1.134037,0.000128604,33.404701232910156,47.73456573486328,1,4,3,6
429,207,141,256,4,159,2539,649984,7149824,2800088,10296,7.821496708091363,4.307933733753447,0.0036770272934279207,2.5534283208242026,60.83696605678685,29.712366104125977,3.2687489986419678,0.0010684719309210777,1.55723212682642,37.802845,1.2878275,0.00016584995,33.772064208984375,46.91301727294922,1,4,3,6
430,207,154,256,4,159,2539,649984,7149824,3063928,10296,7.836012746607469,4.713851417881055,0.0033603922807585555,2.3335483079236847,57.146805291990404,30.29612159729004,3.0562844276428223,0.0009340874967165291,1.5708018539007758,38.014347,1.2568476,0.00015796661,33.09305953979492,46.34586715698242,1,4,3,8
431,207,167,256,4,159,2539,649984,7149824,3316504,10296,7.821703579843071,5.102439444663253,0.0031044738676630572,2.1558315623922057,53.6141868666977,30.97132110595703,2.8277034759521484,0.0007995906053110957,1.5549135140609,37.732327,1.2983259,0.00016856502,33.668663024902344,46.21150588989258,1,4,4,8
432,207,180,256,4,159,2539,649984,7149824,3554680,10296,7.7779528248216705,5.468873079952737,0.002896463254076316,2.011383303138398,50.28297200042966,31.456384658813477,2.6741185188293457,0.0007150910096243024,1.56246243417263,38.68389,1.1636045,0.00013539754,33.795265197753906,47.36393737792969,1,4,3,7
433,207,192,256,4,159,2539,649984,7149824,3783768,10296,7.761766443481686,5.821324832611264,0.0027210970651477574,1.8896042252061966,47.07886515807942,31.629261016845703,2.6214213371276855,0.0006871850346215069,1.6683670380152766,37.433216,1.3438137,0.00018058352,33.38271713256836,48.4048957824707,1,4,3,7
434,207,205,256,4,159,2539,649984,7149824,4026264,10296,7.735451829508449,6.194404785348563,0.002557209363320438,1.7757961226586234,43.68722922410398,32.07941436767578,2.4890246391296387,0.0006195243331603706,1.5552781850565225,37.933598,1.268586,0.00016093106,33.32286071777344,46.37814712524414,1,4,3,7
435,208,26,256,4,159,2539,649984,7149824,532440,10296,8.065561850516557,0.8191586254430878,0.01933739012846518,13.428412591090076,92.55310340506284,17.32444190979004,13.607486724853516,0.01851636916399002,1.5787099038716408,40.670143,0.92574775,8.570089e-05,33.3092041015625,46.3789176940918,3,6,2,5
436,208,39,256,4,159,2539,649984,7149824,780632,10296,7.883499459710566,1.2010018708152816,0.01318931327437256,9.159019871078819,89.08180117440654,16.55021858215332,14.876097679138184,0.022129829972982407,1.5620270678773518,38.542545,1.1826947,0.00013987668,32.804931640625,46.256404876708984,3,6,2,5
437,208,52,256,4,159,2539,649984,7149824,1048120,10296,7.938619080801042,1.6125320007877118,0.009823302675266191,6.8215700492310045,85.34061817465717,21.693527221679688,8.228555679321289,0.00677091209217906,1.559812139952555,38.941593,1.1295882,0.00012759697,33.113548278808594,46.339054107666016,3,5,2,5
438,208,64,256,4,159,2539,649984,7149824,1304344,10296,8.02692989365892,2.00673247341473,0.00789362315462792,5.48154781254025,81.75697751441155,23.630754470825195,6.583580493927002,0.0043343533761799335,1.5751688678283249,39.22383,1.0934738,0.000119568496,33.57551574707031,46.54315185546875,3,5,2,5
439,208,77,256,4,159,2539,649984,7149824,1564184,10296,8.000818401763656,2.4064961599054744,0.00658234581097876,4.570960961114549,78.1227621826775,22.784006118774414,7.257709503173828,0.005267435219138861,1.5527273761108518,38.771004,1.1519924,0.00013270866,33.63963317871094,46.77457809448242,2,5,3,7
440,208,90,256,4,159,2539,649984,7149824,1797432,10296,7.865878954969148,2.765348070106341,0.005728172192327721,3.9777994383097663,74.86047208994235,26.08177947998047,4.964905738830566,0.0024650287814438343,1.6562565281055868,39.394154,1.0722401,0.000114969895,33.5170783996582,46.14847946166992,2,5,3,6
441,208,103,256,4,159,2539,649984,7149824,2041144,10296,7.805014587961777,3.140298838125246,0.0050442300984153985,3.502851342188498,71.45182874431595,27.895898818969727,4.029071807861328,0.0016233419300988317,1.5651626100298017,39.107727,1.1081883,0.00012280812,33.342227935791016,47.00373077392578,2,5,3,6
442,208,116,256,4,159,2539,649984,7149824,2312344,10296,7.851122489168964,3.557539877904687,0.004452624695979491,3.0920243700764245,67.65872838268467,28.8311710357666,3.6177732944488525,0.0013088282430544496,1.5675230289343745,38.36726,1.2068044,0.00014563769,33.52009963989258,46.926918029785156,2,4,3,7
443,208,128,256,4,159,2539,649984,7149824,2592152,10296,7.9760486411973215,3.9880243205986607,0.003971989296923946,2.7582580033886903,63.74523344910308,28.591121673583984,3.719151735305786,0.0013832090189680457,1.5631453290116046,38.0461,1.2522612,0.0001568158,33.44084548950195,47.02382278442383,2,4,3,6
444,208,141,256,4,159,2539,649984,7149824,2897912,10296,8.094748868013598,4.458435899960614,0.0035529029176869413,2.4672329594549454,59.4687645458126,30.22587776184082,3.081101655960083,0.0009493186953477561,1.5645803620573133,38.63157,1.170635,0.00013703863,33.36178207397461,46.706932067871094,2,4,3,7
445,208,154,256,4,159,2539,649984,7149824,3162520,10296,8.08816232998982,4.865535151634502,0.0032556315849385934,2.2607996154965027,55.76786225786817,30.89979362487793,2.851085662841797,0.000812868878711015,1.5543942160438746,38.0662,1.2493665,0.00015609167,33.0338249206543,46.958675384521484,2,4,3,7
446,208,167,256,4,159,2539,649984,7149824,3440472,10296,8.114071974208338,5.29316413942497,0.0029926126415212796,2.0781520675070166,51.880326005227545,31.601078033447266,2.62994122505188,0.0006916591082699597,1.5763497848529369,38.380547,1.2049595,0.00014519274,33.60358810424805,46.48808288574219,2,4,3,7
447,208,180,256,4,159,2539,649984,7149824,3686488,10296,8.066360334339853,5.67165961008271,0.0027929020791604368,1.93946759083442,48.43945809015718,32.248836517333984,2.440945625305176,0.0005958215915597975,1.5646510259248316,38.553032,1.1812676,0.0001395393,33.396095275878906,46.86448669433594,2,4,3,6
448,208,192,256,4,159,2539,649984,7149824,3906392,10296,8.013309045555992,6.009981784166995,0.0026356801877538147,1.830288409355743,45.36380196211823,32.21932601928711,2.4492526054382324,0.0005998839042149484,1.6748446600977336,38.582386,1.1772822,0.00013859934,33.523277282714844,46.74196243286133,2,4,3,7
449,208,205,256,4,159,2539,649984,7149824,4157016,10296,7.986658853591293,6.395566660102403,0.002476776610915137,1.7199414195182314,41.85848490815998,32.704673767089844,2.316148042678833,0.0005364542012102902,1.566212133038789,37.350105,1.356734,0.00018407273,33.113346099853516,48.43233108520508,1,4,3,6
450,209,26,256,4,159,2539,649984,7149824,505176,10296,7.652558548186748,0.7772129775502166,0.0203810157252126,14.15313474907755,92.93442747681621,13.421198844909668,21.327503204345703,0.04548623785376549,1.5659139009658252,39.69494,1.0357453,0.00010727682,33.1046028137207,46.41438674926758,3,5,2,5
