,record,m,n,d,f,w,s,u_bits,c_bits,overhead_bits,bpm,bps,overhead,cr,pms,pss,snr,prd,nmse,rtime,qc_snr,qc_prd,qc_nmse,min_qc_snr,max_qc_snr,min_q,max_q,min_rng,max_rng
453,202,205,256,4,40,2539,649984,7149824,3898776,2680,7.490515759037071,5.998264572666404,0.0006873952235265632,1.833863756214771,20,45.470322066669056,31.29145050417604,2.7253825743950113,0.000742771017681598,1.6065015979111195,34.78645845626051,1.8225400355073806,0.00033216521810272445,25.96443774093341,42.2070715310649,1,3,3,8
454,202,192,256,4,40,2539,649984,7149824,3677560,2680,7.543898516476303,5.657923887357227,0.0007287440585605673,1.944176029758862,25,48.56432829675248,31.57680040504787,2.6373027021510267,0.0006955365542773106,1.6181064560078087,33.56444917702952,2.09786501804638,0.0004401037633942737,25.703726264189136,41.88254804659577,1,3,4,8
455,202,180,256,4,40,2539,649984,7149824,3473976,2680,7.601365366942366,5.344710023631351,0.0007714503496857779,2.0581097854446893,30,51.41172705789681,30.828342554372018,2.8746360807181635,0.0008263532596566682,1.5884090098552406,35.64360751822046,1.6512758299370263,0.00027267118665342155,26.74741752728744,42.03335348933713,2,3,3,8
456,202,167,256,4,40,2539,649984,7149824,3250968,2680,7.667142281014969,5.001612347380859,0.0008243698492264458,2.1992907958491132,35,54.53079684199219,30.838957710620377,2.8711250906210206,0.0008243359285993565,1.5749646290205421,33.9708744169243,2.0019640717815967,0.00040078601447043503,24.012053723343307,42.78356881768021,2,3,4,8
457,202,154,256,4,40,2539,649984,7149824,3036280,2680,7.765302834227608,4.671314986215045,0.0008826590433029892,2.3547973177704296,40,57.53350012531777,29.88322320896414,3.2050797447147867,0.0010272536169981003,1.5841658529825513,34.66736073490231,1.8477021461555387,0.00034140032209077837,23.658254295081484,44.31680869627177,2,3,3,8
458,202,141,256,4,40,2539,649984,7149824,2806328,2680,7.838926924376883,4.317533970066956,0.0009549845919650162,2.547750654948388,45,60.74969118120949,30.172430345700068,3.100119841578488,0.0009610743032148629,1.6024722820147872,36.91356965786061,1.426663390891303,0.00020353684309094706,31.690313622382703,45.327413053288616,2,3,4,8
459,202,128,256,4,40,2539,649984,7149824,2548984,2680,7.8432207562032294,3.9216103781016147,0.0010513993026241043,2.8049701371213,50,64.3489965627126,29.509020952189616,3.3461773284964234,0.001119690271374346,1.6056985408067708,36.844415609068584,1.4380673281800715,0.00020680376403789695,33.30049945050985,46.63669513258993,2,3,3,8
460,202,116,256,4,40,2539,649984,7149824,2243256,2680,7.616547378142359,3.4512480307207563,0.0011946920012695832,3.1872528146586925,55,68.62501790253857,28.889972550295237,3.5933653235192007,0.001291227434827025,1.582297737244517,35.45041387690938,1.6884154056900982,0.00028507465821716585,25.211028647958333,45.52978215305701,2,4,3,8
461,202,103,256,4,40,2539,649984,7149824,1962552,2680,7.504491103828814,3.0193850925561243,0.0013655689123141706,3.643125889148415,60,72.55104461312614,27.62485607613576,4.156781496640978,0.0017278832410816808,1.591166878119111,36.15884565949391,1.5561724306302847,0.00024216726338537682,33.55556367549812,45.51030334800889,2,4,3,8
462,202,90,256,4,40,2539,649984,7149824,1710552,2680,7.4856767756334515,2.631683241433635,0.0015667457054798686,4.179834345871976,65,76.07560689605786,27.32167335124322,4.304436768052257,0.0018528175890160157,1.584420545957982,36.031771818753384,1.5791064558420511,0.0002493577198882044,26.86142570371193,42.31592400633464,2,4,3,8
463,202,77,256,4,40,2539,649984,7149824,1469528,2680,7.516651918384884,2.2608679598267036,0.0018237148254405496,4.865388070183079,70,79.44665491066634,24.85257970479495,5.719670554996657,0.0032714631257695767,1.756074923090637,36.863287839725274,1.434946165336745,0.0002059070497414629,27.98422156608059,43.7833779459305,2,4,3,8
464,202,64,256,4,40,2539,649984,7149824,1239576,2680,7.628347774714454,1.9070869436786135,0.0021620295972171128,5.767959366751212,75,82.66284596655805,24.666934285874444,5.843234096245004,0.0034143384703520167,1.6005801749415696,37.87663058382262,1.2769340589295266,0.00016305605908542358,33.586770363402735,45.385130689117766,3,4,3,7
465,202,52,256,4,40,2539,649984,7149824,995512,2680,7.540158148271579,1.5315946238676645,0.002692082064304599,7.182057072139763,80,86.07641251029396,23.30142351345477,6.837995715241391,0.004675818540165961,1.5862343390472233,37.31268401448991,1.3625918885516086,0.00018566566547466393,33.365701381751805,45.92001143024541,3,5,3,8
466,202,39,256,4,40,2539,649984,7149824,733528,2680,7.407802385352602,1.1285323946435604,0.003653575596296256,9.7471725687363,85,89.74061459414945,20.932520555431825,8.982019058352131,0.008067666636460089,1.5913986111991107,36.89718548217642,1.4293570428152045,0.00020430615558454266,33.86061674375493,43.6375700570204,3,5,3,8
467,202,26,256,4,40,2539,649984,7149824,496248,2680,7.517314509043536,0.7634772548247342,0.005400525543679773,14.407763860005481,90,93.0592976834115,17.557997124598632,13.246469497274596,0.01754689541422263,1.5833030152134597,38.28894018592919,1.2177355665216265,0.00014828799099717466,34.149737568964625,45.65376875429033,4,6,3,8
468,203,244,256,4,40,2539,649984,7149824,4978328,2680,8.035834425583843,7.6591546868846,0.0005383333520812611,1.4361898211608395,5,30.371321028321816,30.80692722765123,2.8817323283620593,0.0008304381212327016,1.5968537889420986,36.41634684270113,1.5107154052232405,0.00022822610355788196,29.619735898596748,43.86870369325277,2,3,4,8
469,203,231,256,4,40,2539,649984,7149824,4725656,2680,8.057260843397117,7.270418964159118,0.000567117030947661,1.5129802084620632,10,33.90528214400802,30.473045591200105,2.994661370300272,0.0008967996722768703,1.6043821428902447,34.91519478218747,1.7957267861178943,0.00032246346903813016,26.965400352634973,42.74068322459449,2,4,4,8
470,203,218,256,4,40,2539,649984,7149824,4488184,2680,8.108704214257582,6.905068432453722,0.000597123469091285,1.5930327277134806,15,37.22665061405707,30.455537527777302,3.0007037679081345,0.0009004223102738074,1.5875534373335538,36.22944692851206,1.543574706864415,0.00023826228756715644,31.138194207286023,44.969474594982316,2,4,4,8
471,203,205,256,4,40,2539,649984,7149824,4215032,2680,8.098121980038233,6.484824241827491,0.0006358196094359426,1.6962680235879586,20,41.047052347022806,30.0257421446878,3.15291957431155,0.0009940901842076927,1.5856108022853728,36.58879060110423,1.4810184537648674,0.00021934156603920787,31.620836605943417,44.03748317869004,2,4,4,8
472,203,192,256,4,40,2539,649984,7149824,3944216,2680,8.090898647761586,6.06817398582119,0.0006794759719041757,1.8127364221432092,25,44.834781947080096,30.089572439373747,3.1298345330511133,0.000979586420427928,1.5878546419553456,36.693469452978306,1.4632769359966542,0.00021411793914197564,30.87578316300271,43.282371012015155,2,4,4,8
473,203,180,256,4,40,2539,649984,7149824,3710200,2680,8.118244278149753,5.708140508074045,0.0007223330278691175,1.9270723950191364,30,48.10781356296323,29.52896851177737,3.338501490095897,0.0011145592199372524,1.585219624917954,35.84140270348458,1.6140978715506662,0.000260531193894439,31.83630932482824,45.50573155441784,2,4,4,8
474,203,167,256,4,40,2539,649984,7149824,3400536,2680,8.019886182734963,5.231722627018511,0.0007881110507284734,2.1025579496879314,35,52.43888520892263,29.4555808567843,3.366828208236488,0.001133553218377692,1.599581927061081,36.06251968996549,1.5735263339541814,0.00024759851236472863,31.72018750077942,41.750395444931414,2,4,4,8
